row_id,g4_ref,g4_short,place_function,landscape_template_id,nm_id,role,frequency_class,weight,stock_portions,derivation,season_winter,season_spring,season_summer,season_autumn,access_note,source_refs,confidence,status
nmg4_wet_conifer_tract__water,g4v3__gn_nov_g3_xp017_yp026_r2_wet_conifer_tract,wet_conifer_tract,forest_tract,lt_wet_lowland_forest,nm_water,raw_material,ubiquitous,8,unbounded,landscape lt_wet_lowland_forest -> common; water_body channel -> ubiquitous,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_wet_conifer_tract|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmg4_zaostrovye_burial_area__ground,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_ground_alluvial_mud_roots,ground,ubiquitous,8,,ground of lt_wooded_floodplain (world_db soil_ground_type=alluvial_mud_roots); G4 surface class=alluvial_mud_roots,промерзает; в половодье заливается,,,,,world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_floodplain|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,C,candidate
nmg4_zaostrovye_burial_area__clay,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_clay,raw_material,rare,1,25,landscape lt_wooded_floodplain -> rare,closed,limited,open,open,restricted: burial ground — digging requires property/social-law check (no free extraction),pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|wk:claim:pottery-handmade-local-clay|wk:claim:secondary-clay-forms-through-water-transport-deposition,C,candidate
nmg4_zaostrovye_burial_area__river_silt,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_river_silt,raw_material,ubiquitous,8,200,landscape lt_wooded_floodplain -> ubiquitous,closed,limited,open,open,restricted: burial ground — digging requires property/social-law check (no free extraction),"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)|wk:claim:final-nature-slower-riparian-flow-can-permit-sediment-deposition",C,candidate
nmg4_zaostrovye_burial_area__birch_bark,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_birch_bark,raw_material,contextual,2,50,landscape lt_wooded_floodplain -> contextual,limited,open,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|wk:claim:household-bark-tues|wk:claim:residual-v1-birch-writing-used-styli-on-inner-surface,C,candidate
nmg4_zaostrovye_burial_area__tree_bark,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_tree_bark,raw_material,common,4,100,landscape lt_wooded_floodplain -> common,limited,open,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|wk:claim:population-bark-float|wk:claim:population-pine-float,C,candidate
nmg4_zaostrovye_burial_area__deadwood,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_deadwood,raw_material,common,4,100,landscape lt_wooded_floodplain -> common,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|pr98:data/world-catalogs/novgorod/live-world-runtime-v17/m2c-finite-source-capability-candidate.json#finite_source_profiles|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_zaostrovye_burial_area__dry_brushwood,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_dry_brushwood,raw_material,common,4,100,landscape lt_wooded_floodplain -> common,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_fuelwood_gathering|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_zaostrovye_burial_area__driftwood,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_driftwood,raw_material,rare,1,25,landscape lt_wooded_floodplain -> rare,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|pr98:data/world-catalogs/novgorod/live-world-runtime-v17/m2c-finite-source-capability-candidate.json#finite_source_profiles|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_zaostrovye_burial_area__sedge_grass,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_sedge_grass,raw_material,contextual,2,50,landscape lt_wooded_floodplain -> contextual,closed,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmg4_zaostrovye_burial_area__willow_rods,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_willow_rods,raw_material,common,4,100,landscape lt_wooded_floodplain -> common,open,open,limited,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmg4_zaostrovye_burial_area__water,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area,zaostrovye_burial_area,burial_area,lt_wooded_floodplain,nm_water,raw_material,contextual,2,unbounded,landscape lt_wooded_floodplain -> contextual,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmg4_zaostrovye_landing__ground,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_ground_alluvial_silt_mud,ground,ubiquitous,8,,ground of lt_low_alluvial_riverbank (world_db soil_ground_type=alluvial_silt_mud); G4 surface class=alluvial_silt_mud,промерзает; у кромки воды под снегом может оставаться мокрым,,,,,world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_low_alluvial_riverbank|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,C,candidate
nmg4_zaostrovye_landing__clay,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_clay,raw_material,contextual,2,50,landscape lt_low_alluvial_riverbank -> contextual,closed,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|wk:claim:pottery-handmade-local-clay|wk:claim:secondary-clay-forms-through-water-transport-deposition,C,candidate
nmg4_zaostrovye_landing__sand,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_sand,raw_material,common,4,100,landscape lt_low_alluvial_riverbank -> common,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_zaostrovye_landing__gravel_pebbles,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_gravel_pebbles,raw_material,rare,1,25,landscape lt_low_alluvial_riverbank -> rare,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_zaostrovye_landing__boulders_fieldstone,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_boulders_fieldstone,raw_material,rare,1,25,landscape lt_low_alluvial_riverbank -> rare,limited,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|wk:claim:terrain-parent-material-assemblage|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)",C,candidate
nmg4_zaostrovye_landing__river_silt,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_river_silt,raw_material,ubiquitous,8,200,landscape lt_low_alluvial_riverbank -> ubiquitous,closed,limited,open,open,,"pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|Dmitruk N.G., Druzhnova M.P. Soil areas of the Novgorod region in the context of their agricultural use // IOP Conf. Ser.: Earth Environ. Sci. 613 (2020) 012025. https://doi.org/10.1088/1755-1315/613/1/012025 (read in main:data/world-catalogs/novgorod/world-knowledge/research/population-terrain-sources.md TR-01..TR-06)|wk:claim:final-nature-slower-riparian-flow-can-permit-sediment-deposition",C,candidate
nmg4_zaostrovye_landing__tree_bark,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_tree_bark,raw_material,common,4,100,landscape lt_low_alluvial_riverbank -> common; nature member Salix (willow) -> common,limited,open,open,limited,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|wk:claim:population-bark-float|wk:claim:population-pine-float,C,candidate
nmg4_zaostrovye_landing__deadwood,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_deadwood,raw_material,rare,1,25,landscape lt_low_alluvial_riverbank -> rare,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|pr98:data/world-catalogs/novgorod/live-world-runtime-v17/m2c-finite-source-capability-candidate.json#finite_source_profiles|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_zaostrovye_landing__dry_brushwood,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_dry_brushwood,raw_material,common,4,100,landscape lt_low_alluvial_riverbank -> common,limited,open,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_fuelwood_gathering|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_zaostrovye_landing__driftwood,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_driftwood,raw_material,contextual,2,50,landscape lt_low_alluvial_riverbank -> contextual,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|pr98:data/world-catalogs/novgorod/live-world-runtime-v17/m2c-finite-source-capability-candidate.json#finite_source_profiles|pr98:docs/work/M2C_NATURAL_RESOURCE_RIGHTS_RESEARCH.md (owner editorial free-gathering rule for reeds/deadwood/driftwood/standing wood),C,candidate
nmg4_zaostrovye_landing__sedge_grass,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_sedge_grass,raw_material,common,4,100,landscape lt_low_alluvial_riverbank -> common,closed,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|world_db.world_base.land_use_templates (draft seed; exported to _shared/land_use_templates.world_db.tsv)#lu_reed_sedge_harvest|wk:claim:static-bedding-material-selection-depends-on-dryness-nonirritation-and-dust,C,candidate
nmg4_zaostrovye_landing__willow_rods,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_willow_rods,raw_material,common,4,100,landscape lt_low_alluvial_riverbank -> common; nature member Salix (willow) -> common,open,open,limited,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|master-archive-v1/data/normalized_source_tables/material_entities/material_entities.csv,C,candidate
nmg4_zaostrovye_landing__water,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing,zaostrovye_landing,local_landing,lt_low_alluvial_riverbank,nm_water,raw_material,ubiquitous,8,unbounded,landscape lt_low_alluvial_riverbank -> ubiquitous; water_body channel -> ubiquitous,limited,limited,open,open,,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmg4_zaostrovye_settlement_center__ground,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center,zaostrovye_settlement_center,archaeological_settlement,lt_wooded_floodplain,nm_ground_alluvial_mud_roots,ground,ubiquitous,8,,ground of lt_wooded_floodplain (world_db soil_ground_type=alluvial_mud_roots); G4 surface class=alluvial_mud_roots,промерзает; в половодье заливается,,,,,world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_floodplain|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)#g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center,C,candidate
