seasonality_id,record_type,record_id,item_id,month,availability,basis,historical_confidence,notes
SEA004974,recipe,RCP0224,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004975,recipe,RCP0224,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004976,recipe,RCP0224,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004977,recipe,RCP0224,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004978,recipe,RCP0224,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004979,recipe,RCP0224,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004980,recipe,RCP0224,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004981,recipe,RCP0225,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004982,recipe,RCP0225,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004983,recipe,RCP0225,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004984,recipe,RCP0225,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004985,recipe,RCP0225,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004986,recipe,RCP0225,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004987,recipe,RCP0225,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004988,recipe,RCP0225,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004989,recipe,RCP0225,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004990,recipe,RCP0225,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004991,recipe,RCP0225,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004992,recipe,RCP0225,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004993,recipe,RCP0226,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004994,recipe,RCP0226,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004995,recipe,RCP0226,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004996,recipe,RCP0226,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004997,recipe,RCP0226,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004998,recipe,RCP0226,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004999,recipe,RCP0226,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005000,recipe,RCP0226,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005001,recipe,RCP0226,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005002,recipe,RCP0226,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005003,recipe,RCP0226,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005004,recipe,RCP0226,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005005,recipe,RCP0227,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005006,recipe,RCP0227,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005007,recipe,RCP0227,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005008,recipe,RCP0227,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005009,recipe,RCP0227,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005010,recipe,RCP0227,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005011,recipe,RCP0227,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005012,recipe,RCP0227,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005013,recipe,RCP0227,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005014,recipe,RCP0227,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005015,recipe,RCP0227,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005016,recipe,RCP0227,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005017,recipe,RCP0228,FOD0063,jan,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005018,recipe,RCP0228,FOD0063,feb,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005019,recipe,RCP0228,FOD0063,mar,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005020,recipe,RCP0228,FOD0063,apr,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005021,recipe,RCP0228,FOD0063,may,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005022,recipe,RCP0228,FOD0063,jun,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005023,recipe,RCP0228,FOD0063,jul,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005024,recipe,RCP0228,FOD0063,aug,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005025,recipe,RCP0228,FOD0063,sep,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005026,recipe,RCP0228,FOD0063,oct,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA005027,recipe,RCP0228,FOD0063,nov,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
