fd_id,master_ingredient_id,name_ru,name_en,name_lat,source_taxon_ref,taxon_kind,food_category,ingredient_type,fasting_class,fasting_status,category_id,universal_category,region_id,origin,months_available,months_fresh,months_limited,season_profile,month_basis,access_by_class,storage_forms,storage_container_ids,shelf_life,spoilage_signs,spoilage_states,rarity,frequency_class,frequency_weight,relative_cost,famine_1230_role,recipe_evidence_type,source_refs,confidence,status,notes
fd_fish_salt_rubbed,ING0182,"Рыба, натёртая солью",fish salt rubbed,Actinopterygii: freshwater fish (unspecified),taxon:Actinopterygii: freshwater fish (unspecified),fauna,fish_product,intermediate,fish,conditional,content_food.fish_product.fish_salt_rubbed,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0182,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""rancid"", ""spoiled"", ""gnawed""]",common,common,4,very_low,,archaeological,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0182"", ""wk:claim:population-fish-food""]",A,candidate,
fd_meat_drying_strip,ING0183,Полоса мяса на сушке,meat drying strip,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,meat_domestic,intermediate,meat,fasting_forbidden,content_food.meat_domestic.meat_drying_strip,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0183,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""rotten"", ""spoiled"", ""gnawed""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0183""]",B,candidate,
fd_broth_meat,ING0184,Мясной отвар,broth meat,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,brine_broth,intermediate,meat,fasting_forbidden,content_food.brine_broth.broth_meat,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0184,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0184""]",B,candidate,
fd_broth_fish,ING0185,Рыбный отвар,broth fish,Actinopterygii: freshwater fish (unspecified),taxon:Actinopterygii: freshwater fish (unspecified),fauna,brine_broth,intermediate,fish,conditional,content_food.brine_broth.broth_fish,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0185,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0185"", ""wk:claim:population-fish-food""]",B,candidate,
fd_broth_vegetable,ING0186,Овощной отвар,broth vegetable,,,,brine_broth,intermediate,plant,fasting_allowed,content_food.brine_broth.broth_vegetable,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0186,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0186""]",B,candidate,
fd_aromatic_herbs,ING0187,"Пахучие местные травы, безопасно определённые",aromatic herbs,"multiple wild greens (Urtica, Rumex, Aegopodium, Atriplex)","taxon:multiple wild greens (Urtica, Rumex, Aegopodium, Atriplex)",flora,seasoning,seasoning,plant,fasting_allowed,content_food.seasoning.aromatic_herbs,true,novgorod_land,local,"[5, 6, 7, 8]","[5, 6, 7, 8]",[],fresh_greens,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0187,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",days fresh; months dried,"[""wilted"", ""moldy"", ""misidentified""]","[""spoiled"", ""damp""]",seasonal,contextual,2,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0187""]",B,candidate,
fd_dried_herbs,ING0188,Сушёная травяная смесь,dried herbs,"multiple wild greens (Urtica, Rumex, Aegopodium, Atriplex)","taxon:multiple wild greens (Urtica, Rumex, Aegopodium, Atriplex)",flora,seasoning,seasoning,plant,fasting_allowed,content_food.seasoning.dried_herbs,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0188,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0021""]",months if dry,"[""moldy"", ""aroma_lost""]","[""spoiled"", ""damp""]",uncommon,contextual,2,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0188""]",B,candidate,
fd_horseradish_uncertain,ING0189,Хрен — осторожная категория,horseradish uncertain,Armoracia rusticana,taxon:Armoracia rusticana,flora,seasoning,seasoning,plant,fasting_allowed,content_food.seasoning.horseradish_uncertain,true,novgorod_land,local,"[1, 2, 3, 8, 9, 10, 11, 12]","[8, 9, 10]","[4, 5, 6, 7]",root_storage,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0189,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0021""]",season-dependent,"[""rotten"", ""moldy""]","[""spoiled"", ""damp""]",rare,rare,1,low,,comparative_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0189""]",C,candidate,
fd_natural_salt_brine,ING0191,Природный соляной рассол,natural salt brine,,,,seasoning,raw_product,plant,fasting_allowed,content_food.seasoning.natural_salt_brine,true,novgorod_land,regional,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0191,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0036""]",process input,"[""contaminated""]","[""spoiled"", ""damp""]",context_bound,rare,1,medium,,archaeological,"[""master-food:FSRC009"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0191"", ""sqlite:novgorod_1230:economy:соль""]",B,candidate,
fd_buckwheat_grain,,"Гречиха, зерно",buckwheat grain,Fagopyrum esculentum,taxon:Fagopyrum esculentum,flora,grain,raw_product,plant,fasting_allowed,content_food.grain.buckwheat_grain,true,novgorod_land,local_uncertain,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[8, 9, 10]",[],grain_year_round,rule: season_profile pattern grain_year_round from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_fermenting"", ""pm_dry_storage_grain""]",[],,[],"[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",rare,rare,1,medium,,archaeological,"[""ext:kirjanova1979""]",B,candidate,"Зёрна гречихи на трёх памятниках X — первой половины XIII в. северо-запада; редкая культура, не основа рациона. Блюд с гречкой в master нет — только ингредиент."
fd_faba_bean_small,,Бобы кормовые мелкосемянные,small-seeded field bean,Vicia faba var. minor,taxon:Vicia faba var. minor,flora,legume,raw_product,plant,fasting_allowed,content_food.legume.faba_bean_small,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,rule: season_profile pattern stored_year_round from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]",[],,[],"[""spoiled""]",uncommon,contextual,2,low,,archaeological,"[""ext:kirjanova1979""]",B,candidate,"Кирьянова: зернобобовые (горох, кормовые бобы, мелкосемянная чечевица) в заметной доле находок X — первой половины XIII в., особенно в западных памятниках."
fd_lentil_small,,Чечевица мелкосемянная,small-seeded lentil,Lens culinaris,taxon:Lens culinaris,flora,legume,raw_product,plant,fasting_allowed,content_food.legume.lentil_small,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,rule: season_profile pattern stored_year_round from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]",[],,[],"[""spoiled""]",rare,rare,1,low,,archaeological,"[""ext:kirjanova1979""]",B,candidate,См. бобы; для самого Новгорода доля не установлена.
fd_pine_inner_bark_famine,,"Сосна (заболонь, кора) — голодная пища",pine inner bark (famine food),Pinus sylvestris,taxon:Pinus sylvestris,flora,famine_substitute,famine_substitute,plant,fasting_allowed,content_food.famine_substitute.pine_inner_bark_famine,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",famine_or_specific_context,rule: season_profile pattern famine_or_specific_context from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""famine_only"", ""common_urban"": ""famine_only"", ""rural"": ""famine_only"", ""fisher"": ""famine_only"", ""merchant"": ""famine_only"", ""boyar"": ""famine_only"", ""clergy_monastery"": ""famine_only"", ""military"": ""famine_only""}",[],[],,[],"[""spoiled""]",context_bound,rare,1,very_low,attested_substitute,direct_text,"[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2""]",A,candidate,НПЛ 6738: в голод ели «сосну». Только в фазе голода 1230–1231; способ приготовления источником не назван — рецепт не создаётся.
fd_linden_bark_famine,,Липовая кора — голодная пища,linden bark (famine food),Tilia cordata,taxon:Tilia cordata,flora,famine_substitute,famine_substitute,plant,fasting_allowed,content_food.famine_substitute.linden_bark_famine,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",famine_or_specific_context,rule: season_profile pattern famine_or_specific_context from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""famine_only"", ""common_urban"": ""famine_only"", ""rural"": ""famine_only"", ""fisher"": ""famine_only"", ""merchant"": ""famine_only"", ""boyar"": ""famine_only"", ""clergy_monastery"": ""famine_only"", ""military"": ""famine_only""}",[],[],,[],"[""spoiled""]",context_bound,rare,1,very_low,attested_substitute,direct_text,"[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2""]",A,candidate,НПЛ 6738: «кору липову». Только голод; рецепт не создаётся.
fd_elm_leaves_famine,,Лист ильма (вяза) — голодная пища,elm leaves (famine food),"Ulmus spp. (U. glabra, U. laevis)","taxon:Ulmus spp. (U. glabra, U. laevis)",flora,famine_substitute,famine_substitute,plant,fasting_allowed,content_food.famine_substitute.elm_leaves_famine,true,novgorod_land,local,[],[],"[5, 6, 7, 8, 9]",famine_or_specific_context,rule: season_profile pattern famine_or_specific_context from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""famine_only"", ""common_urban"": ""famine_only"", ""rural"": ""famine_only"", ""fisher"": ""famine_only"", ""merchant"": ""famine_only"", ""boyar"": ""famine_only"", ""clergy_monastery"": ""famine_only"", ""military"": ""famine_only""}",[],[],,[],"[""spoiled""]",context_bound,rare,1,very_low,attested_substitute,direct_text,"[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2""]",A,candidate,НПЛ 6738: «листъ илемъ»; лист доступен только в вегетационный сезон. Только голод.
fd_moss_famine,,Мох — голодная пища,moss (famine food),Bryophyta (species unknown),taxon:Bryophyta (species unknown),flora,famine_substitute,famine_substitute,plant,fasting_allowed,content_food.famine_substitute.moss_famine,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",famine_or_specific_context,rule: season_profile pattern famine_or_specific_context from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""famine_only"", ""common_urban"": ""famine_only"", ""rural"": ""famine_only"", ""fisher"": ""famine_only"", ""merchant"": ""famine_only"", ""boyar"": ""famine_only"", ""clergy_monastery"": ""famine_only"", ""military"": ""famine_only""}",[],[],,[],"[""spoiled""]",context_bound,rare,1,very_low,attested_substitute,direct_text,"[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2""]",A,candidate,НПЛ 6738: «мох ядяху». Вид мха не назван. Только голод.
fd_goosefoot_seed_famine,,Семена лебеды — голодная примесь к хлебу (аналогия),"goosefoot seed (famine admixture, analogy)",Atriplex spp. / Chenopodium album,taxon:Atriplex spp. / Chenopodium album,flora,famine_substitute,famine_substitute,plant,fasting_allowed,content_food.famine_substitute.goosefoot_seed_famine,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",famine_or_specific_context,rule: season_profile pattern famine_or_specific_context from sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv,"{""poor"": ""famine_only"", ""common_urban"": ""famine_only"", ""rural"": ""famine_only"", ""fisher"": ""famine_only"", ""merchant"": ""famine_only"", ""boyar"": ""famine_only"", ""clergy_monastery"": ""famine_only"", ""military"": ""famine_only""}",[],[],,[],"[""spoiled""]",context_bound,rare,1,very_low,analogy_substitute,comparative_reconstruction,"[""ext:stepanova2014"", ""master-food:SRC044""]",C,candidate,"Лебеда как голодная примесь засвидетельствована для XVI в.; для 1230 г. — аналогия, НПЛ её не называет."
