fpr_id,fa_id,taxon_table,scope_kind,pf_id,region_id,subregion_scope,season_period,frequency_class,weight,activity_state,basis,rule_ref,source_refs,confidence,status
fpr_fa_mamm_voles__hay_meadow__autumn,fa_mamm_voles,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__hay_meadow__spring_rasputitsa,fa_mamm_voles,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__hay_meadow__summer,fa_mamm_voles,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__hay_meadow__winter,fa_mamm_voles,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__outbuildings__winter,fa_mamm_voles,invertebrates_herps,place_family,outbuildings,novgorod_land,novgorod_ilmen_core,winter,contextual,2,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__pasture__autumn,fa_mamm_voles,invertebrates_herps,place_family,pasture,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__pasture__spring_rasputitsa,fa_mamm_voles,invertebrates_herps,place_family,pasture,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__pasture__summer,fa_mamm_voles,invertebrates_herps,place_family,pasture,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__pasture__winter,fa_mamm_voles,invertebrates_herps,place_family,pasture,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__threshing_barn__winter,fa_mamm_voles,invertebrates_herps,place_family,threshing_barn,novgorod_land,novgorod_ilmen_core,winter,contextual,2,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_moll_pearl_mussel__river_channel__summer,fa_moll_pearl_mussel,invertebrates_herps,place_family,river_channel,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-pearl-mussel;claim:fauna-mussel-filtration;claim:fauna-mussel-fish-host,C,candidate
fpr_fa_moll_pearl_mussel__riverbank__summer,fa_moll_pearl_mussel,invertebrates_herps,place_family,riverbank,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-pearl-mussel;claim:fauna-mussel-filtration;claim:fauna-mussel-fish-host,C,candidate
fpr_fa_moll_pond_snails__floodplain_meadow__summer,fa_moll_pond_snails,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wp:Прудовики,C,candidate
fpr_fa_moll_pond_snails__lake_shore__summer,fa_moll_pond_snails,invertebrates_herps,place_family,lake_shore,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wp:Прудовики,C,candidate
fpr_fa_moll_pond_snails__marshy_stream__summer,fa_moll_pond_snails,invertebrates_herps,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wp:Прудовики,C,candidate
fpr_fa_moll_pond_snails__riverbank__summer,fa_moll_pond_snails,invertebrates_herps,place_family,riverbank,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wp:Прудовики,C,candidate
fpr_fa_moll_river_mussels__lake_shore__autumn,fa_moll_river_mussels,invertebrates_herps,place_family,lake_shore,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:static-bait-b11-mollusc-soft-tissue-can-be-bait-in-some-freshwater-angling-contexts;wp:Беззубки;wp:Перловицы,C,candidate
fpr_fa_moll_river_mussels__lake_shore__summer,fa_moll_river_mussels,invertebrates_herps,place_family,lake_shore,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:static-bait-b11-mollusc-soft-tissue-can-be-bait-in-some-freshwater-angling-contexts;wp:Беззубки;wp:Перловицы,C,candidate
fpr_fa_moll_river_mussels__river_channel__autumn,fa_moll_river_mussels,invertebrates_herps,place_family,river_channel,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:static-bait-b11-mollusc-soft-tissue-can-be-bait-in-some-freshwater-angling-contexts;wp:Беззубки;wp:Перловицы,C,candidate
fpr_fa_moll_river_mussels__river_channel__summer,fa_moll_river_mussels,invertebrates_herps,place_family,river_channel,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:static-bait-b11-mollusc-soft-tissue-can-be-bait-in-some-freshwater-angling-contexts;wp:Беззубки;wp:Перловицы,C,candidate
fpr_fa_moll_river_mussels__riverbank__autumn,fa_moll_river_mussels,invertebrates_herps,place_family,riverbank,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:static-bait-b11-mollusc-soft-tissue-can-be-bait-in-some-freshwater-angling-contexts;wp:Беззубки;wp:Перловицы,C,candidate
fpr_fa_moll_river_mussels__riverbank__summer,fa_moll_river_mussels,invertebrates_herps,place_family,riverbank,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:static-bait-b11-mollusc-soft-tissue-can-be-bait-in-some-freshwater-angling-contexts;wp:Беззубки;wp:Перловицы,C,candidate
fpr_fa_moll_snails_slugs__floodplain_meadow__autumn,fa_moll_snails_slugs,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_moll_snails_slugs__floodplain_meadow__summer,fa_moll_snails_slugs,invertebrates_herps,place_family,floodplain_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_moll_snails_slugs__forest_edge__autumn,fa_moll_snails_slugs,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_moll_snails_slugs__forest_edge__summer,fa_moll_snails_slugs,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_moll_snails_slugs__orchard_garden__autumn,fa_moll_snails_slugs,invertebrates_herps,place_family,orchard_garden,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_moll_snails_slugs__orchard_garden__summer,fa_moll_snails_slugs,invertebrates_herps,place_family,orchard_garden,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_moll_snails_slugs__rural_yard__autumn,fa_moll_snails_slugs,invertebrates_herps,place_family,rural_yard,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_moll_snails_slugs__rural_yard__summer,fa_moll_snails_slugs,invertebrates_herps,place_family,rural_yard,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:snail-slug-moisture-and-leaf-feeding;claim:place-garden-snails-and-slugs-can-favor-moist-sheltered-conditions;claim:place-garden-snails-and-slugs-can-feed-on-cabbage-leaves-and-leave-irregular-holes,B,candidate
fpr_fa_rept_adder__bog__autumn,fa_rept_adder,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__bog__spring_rasputitsa,fa_rept_adder,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__bog__summer,fa_rept_adder,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__bog__winter,fa_rept_adder,invertebrates_herps,place_family,bog,novgorod_land,novgorod_ilmen_core,winter,rare,1,dormant,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__conifer_woodland__autumn,fa_rept_adder,invertebrates_herps,place_family,conifer_woodland,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__conifer_woodland__spring_rasputitsa,fa_rept_adder,invertebrates_herps,place_family,conifer_woodland,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__conifer_woodland__summer,fa_rept_adder,invertebrates_herps,place_family,conifer_woodland,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__field_margin__autumn,fa_rept_adder,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__field_margin__spring_rasputitsa,fa_rept_adder,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__field_margin__summer,fa_rept_adder,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__forest_edge__autumn,fa_rept_adder,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__forest_edge__spring_rasputitsa,fa_rept_adder,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__forest_edge__summer,fa_rept_adder,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__forest_edge__winter,fa_rept_adder,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,winter,rare,1,dormant,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__forest_track__autumn,fa_rept_adder,invertebrates_herps,place_family,forest_track,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__forest_track__spring_rasputitsa,fa_rept_adder,invertebrates_herps,place_family,forest_track,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__forest_track__summer,fa_rept_adder,invertebrates_herps,place_family,forest_track,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
fpr_fa_rept_adder__hay_meadow__autumn,fa_rept_adder,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,authored,FREQ-INV-1,wk:biology_physiology:fauna-common-adder;claim:fauna-adder-cover-basking;claim:fauna-adder-defence;claim:fauna-adder-winter-refuge;claim:r7-suspected-venomous-snakebite-supports-limiting-exertion-and-seeking-help,B,candidate
