cal_id,date_or_rule,year,kind,name_ru,effects,computation_ref,source_refs,confidence,status,note
cal_mv_trinity_1250,julian:1250-05-15,1250,feast,Троица (Пятидесятница),"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_all_saints_1250,julian:1250-05-22,1250,feast,Неделя Всех святых,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_rusalnaya_1250,julian:1250-05-16..+6d,1250,belief,"Русальная неделя (седьмая неделя по Пасхе, начало игрищ у воды)",folk,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ('русальная неделя' -- седьмая неделя после Пасхи, летопись XII в.)",C,candidate,Точная граница недели (считать ли от Троицы или от Пасхи) расходится между источниками; помечено C.
cal_mv_petrov_start_1250,julian:1250-05-23,1250,fast,"Петров пост, начало (понедельник после Всех святых)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (Петровки: начало через неделю после Троицы)",B,candidate,
cal_mv_petrov_end_1250,julian:06-28,1250,fast,"Петров пост, конец (канун Петрова дня)","food,church",fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (конец -- Петров день, 29 июня)",B,candidate,"Длина в этом году: 36 дн. (варьируется 1-6 недель в зависимости от Пасхи, как и утверждает источник)."
cal_market_friday,weekly:Fri,,market,Торговый день -- пятница (гипотеза Б.А. Рыбакова об общерусском торге),trade,fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (Рыбаков предполагает пятницу как древний общерусский торговый день)",C,candidate,"Источник сам маркирует это как предположение ('Рыбаков предполагает'), не как документально засвидетельствованный устав; Новгород вёл, помимо того, регулярный вечевой/торговый оборот на Торгу почти ежедневно -- еженедельный 'торговый день' не отменяет обычную торговлю."
cal_market_gost_reading,julian:autumn_first_ship..spring_last_ship (2x/year),,market,Скра (устав Немецкого двора) читается дважды в год -- для зимних и летних гостей,trade,fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",B,candidate,
cal_market_winter_guests,season:autumn_last_navigation..spring_first_navigation,,market,"Зимние немецкие гости (прибывали с последней осенней навигацией, уезжали с первым весенним ходом)",trade,fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",B,candidate,
cal_market_summer_guests,season:spring_navigation_open..autumn_navigation_close,,market,Летние немецкие гости,trade,fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",B,candidate,
cal_work_spring_plowing,julian:04-23..05-15,,work_season,"Пахота и сев ярового овса (после Юрьева дня, первый выгон скота)",work,fixed_rule_regional_analogy,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",C,candidate,
cal_work_autumn_sowing,julian:08-15..09-14,,work_season,Сев озимой ржи,work,fixed_rule_regional_analogy,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",C,candidate,
cal_work_hay_harvest,julian:06-24..07-20,,work_season,"Сенокос (между Купалой и Ильиным днём, по агрокалендарному аналогу)",work,fixed_rule_regional_analogy,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",C,candidate,
cal_work_grain_harvest,julian:07-20..08-07,,work_season,"Жатва, заканчивается зажинками 7 августа",work,fixed_rule_regional_analogy,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",C,candidate,
cal_work_threshing,julian:09-01..11-01,,work_season,"Молотьба (после жатвы, до устойчивых заморозков)",work,fixed_rule_regional_analogy,"regional analogy, no exact date attested",C,candidate,
cal_work_slash_burn_clearing,season:spring_before_sowing,,work_season,Расчистка подсеки 'кто где поспел' (соседствует с трёхпольем в Новгородской земле),work,fixed_rule_regional_analogy,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13",B,candidate,
cal_nav_ice_breakup,season:variable_march_april,,work_season,"Ледоход, открытие речной навигации (Волхов/Мста/Ловать)","trade,work",fixed_rule_regional_analogy,regional analogy; exact yearly date not attested for 1230-1250,C,candidate,
cal_nav_ice_freeze,season:variable_november,,work_season,"Ледостав, конец навигации, начало санного пути","trade,work",fixed_rule_regional_analogy,regional analogy; exact yearly date not attested for 1230-1250,C,candidate,
cal_fish_spring_spawning_run,season:march_april_ice_breakup,,work_season,Весенний нерестовый ход рыбы (открытие путины после ледохода),work,fixed_rule_regional_analogy,regional analogy (fauna-fish domain cross-ref),C,candidate,
cal_fish_autumn_run,season:september_october,,work_season,Осенний ход рыбы перед ледоставом,work,fixed_rule_regional_analogy,regional analogy,C,candidate,
cal_hunt_fur_season_open,julian:10-01..02-01,,work_season,"Пушной промысел (зимний сезон, шкура в полном мехе)",work,fixed_rule_regional_analogy,regional analogy (fauna-mammals domain cross-ref),C,candidate,
cal_event_famine_1230_frost,julian:1230-09-14,1230,event,Мороз на Воздвижение (14.09.1230) побивает урожай -- начало голодной фазы,"food,work",cross_ref,cross-ref: data/world-catalogs/novgorod/game-base-v1/food-drink/dishes/famine_1230.csv#fam_frost_1230 (A),A,candidate,"Полные данные о ценах и голоде -- в food-drink/dishes/famine_1230.csv; здесь только календарная привязка, во избежание дублирования."
