presence_id,fl_id,name_lat,name_ru,pf_id,wk_family_ref,region_id,season,frequency_class,weight,probability_ppm,probability_rule_ref,habitat_role,class_rule_ref,derivation,refresh_class,seasonal_state,visible_above_snow,basis_ru,source_refs,confidence,status
flp_frangula_alnus__conifer_woodland__autumn,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_conifer_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=conifer_woodland],region_novgorod_land,autumn,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,Plantarium: заболоченные леса,src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__forest_edge__winter,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,winter,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leafless,yes,W: опушки,src:src_wiki_frangula_alnus,B,candidate
flp_frangula_alnus__forest_edge__spring,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,spring,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out,yes,W: опушки,src:src_wiki_frangula_alnus,B,candidate
flp_frangula_alnus__forest_edge__summer,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,summer,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf,yes,W: опушки,src:src_wiki_frangula_alnus,B,candidate
flp_frangula_alnus__forest_edge__autumn,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,autumn,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,W: опушки,src:src_wiki_frangula_alnus,B,candidate
flp_frangula_alnus__forest_track__winter,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_track,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_track],region_novgorod_land,winter,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,leafless,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__forest_track__spring,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_track,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_track],region_novgorod_land,spring,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,leaf_out,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__forest_track__summer,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_track,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_track],region_novgorod_land,summer,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,in_leaf,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__forest_track__autumn,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_forest_track,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_track],region_novgorod_land,autumn,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,leaf_colouring_and_fall,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__hunting_ground__winter,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_hunting_ground,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=hunting_ground],region_novgorod_land,winter,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,leafless,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__hunting_ground__spring,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_hunting_ground,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=hunting_ground],region_novgorod_land,spring,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,leaf_out,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__hunting_ground__summer,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_hunting_ground,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=hunting_ground],region_novgorod_land,summer,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,in_leaf,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__hunting_ground__autumn,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_hunting_ground,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=hunting_ground],region_novgorod_land,autumn,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_mixed_woodland,none,leaf_colouring_and_fall,yes,overlay from pf_mixed_woodland (capped at component): NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__marshy_stream__winter,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_marshy_stream,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=marshy_stream],region_novgorod_land,winter,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leafless,yes,Plantarium: пойменные кустарники,src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__marshy_stream__spring,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_marshy_stream,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=marshy_stream],region_novgorod_land,spring,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out,yes,Plantarium: пойменные кустарники,src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__marshy_stream__summer,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_marshy_stream,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=marshy_stream],region_novgorod_land,summer,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf,yes,Plantarium: пойменные кустарники,src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__marshy_stream__autumn,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_marshy_stream,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=marshy_stream],region_novgorod_land,autumn,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,Plantarium: пойменные кустарники,src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__mixed_woodland__winter,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_mixed_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=mixed_woodland],region_novgorod_land,winter,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leafless,yes,NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__mixed_woodland__spring,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_mixed_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=mixed_woodland],region_novgorod_land,spring,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out,yes,NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
flp_frangula_alnus__mixed_woodland__summer,fl_ts_frangula_alnus,Frangula alnus,крушина ломкая,pf_mixed_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=mixed_woodland],region_novgorod_land,summer,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf,yes,NB: крушина в подлеске; Plantarium: мелколиственные и заболоченные леса,src:src_nbcrs_novgorod_flora src:src_plantarium_frangula_alnus,B,candidate
