activity_id,name_ru,description_ru,profession_ids,role_ids,location_ids,held_item_ids,used_item_ids,environment_item_ids,consumed_item_ids,produced_item_ids,animal_ids,transport_ids,season_scope,weather_scope,time_of_day,duration_estimate,physical_intensity,pose_hint,previous_activity_ids,next_activity_ids,historical_confidence,source_ids,state_modifiers,prompt_hint
ACT02115,Присматривающий за ребёнком: убрать и подготовить ночлег,"Присматривающий за ребёнком закрывает двор, раскладывает вещи, кормит семью и готовит спальные места. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0423""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0014"",""HOU0015""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT02114""]",[],A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Присматривающий за ребёнком; убрать и подготовить ночлег; pose carrying; held items HOU0014, HOU0015; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02116,"Кормилица: проверить огонь, воду и запасы","Кормилица осматривает дом, печь, воду, пищу, животных и срочные нужды. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0424""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0002"",""FUR0008""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""dawn""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,watching,[],"[""ACT02117""]",C,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кормилица; проверить огонь, воду и запасы; pose watching; held items FUR0002, FUR0008; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02117,Кормилица: выполнить утреннюю работу,"Кормилица топит печь, готовит еду, носит воду или кормит животных. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0424""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0008"",""HOU0001""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,tending_fire,"[""ACT02116""]","[""ACT02118""]",C,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кормилица; выполнить утреннюю работу; pose tending_fire; held items FUR0008, HOU0001; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02118,Кормилица: заниматься производящей домашней работой,"Кормилица прядёт, шьёт, ремонтирует, работает в огороде или со складом. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0424""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0001"",""HOU0013""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,seated_work,"[""ACT02117""]","[""ACT02119""]",C,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кормилица; заниматься производящей домашней работой; pose seated_work; held items HOU0001, HOU0013; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02119,Кормилица: сходить за покупкой или поручением,"Кормилица идёт к колодцу, на Торг, в мастерскую либо к соседу. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0424""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0013"",""HOU0014""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,walking,"[""ACT02118""]","[""ACT02120""]",C,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кормилица; сходить за покупкой или поручением; pose walking; held items HOU0013, HOU0014; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02120,Кормилица: убрать и подготовить ночлег,"Кормилица закрывает двор, раскладывает вещи, кормит семью и готовит спальные места. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0424""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0014"",""HOU0015""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT02119""]",[],C,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кормилица; убрать и подготовить ночлег; pose carrying; held items HOU0014, HOU0015; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02121,"Хранитель домашних запасов: проверить огонь, воду и запасы","Хранитель домашних запасов осматривает дом, печь, воду, пищу, животных и срочные нужды. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0425""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0002"",""FUR0008""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""dawn""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,watching,[],"[""ACT02122""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Хранитель домашних запасов; проверить огонь, воду и запасы; pose watching; held items FUR0002, FUR0008; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02122,Хранитель домашних запасов: выполнить утреннюю работу,"Хранитель домашних запасов топит печь, готовит еду, носит воду или кормит животных. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0425""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0008"",""HOU0001""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,tending_fire,"[""ACT02121""]","[""ACT02123""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Хранитель домашних запасов; выполнить утреннюю работу; pose tending_fire; held items FUR0008, HOU0001; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02123,Хранитель домашних запасов: заниматься производящей домашней работой,"Хранитель домашних запасов прядёт, шьёт, ремонтирует, работает в огороде или со складом. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0425""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0001"",""HOU0013""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,seated_work,"[""ACT02122""]","[""ACT02124""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Хранитель домашних запасов; заниматься производящей домашней работой; pose seated_work; held items HOU0001, HOU0013; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02124,Хранитель домашних запасов: сходить за покупкой или поручением,"Хранитель домашних запасов идёт к колодцу, на Торг, в мастерскую либо к соседу. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0425""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0013"",""HOU0014""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,walking,"[""ACT02123""]","[""ACT02125""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Хранитель домашних запасов; сходить за покупкой или поручением; pose walking; held items HOU0013, HOU0014; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02125,Хранитель домашних запасов: убрать и подготовить ночлег,"Хранитель домашних запасов закрывает двор, раскладывает вещи, кормит семью и готовит спальные места. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0425""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0014"",""HOU0015""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT02124""]",[],A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Хранитель домашних запасов; убрать и подготовить ночлег; pose carrying; held items HOU0014, HOU0015; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
