category_id,domain,facet,stable_code,parent_category_id,name_ru,name_en,region_id,origin,source_domain_file,status
cat_pf_market_square,place_family,place_family,place_family.market_square,cat_place_family_kind_settlement_space,"Торг, торговая площадь",Market square,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_marshy_stream,place_family,place_family,place_family.marshy_stream,cat_place_family_kind_natural_wetland,"Заболоченный ручей, топкая низина у воды",Marshy stream,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_mill,place_family,place_family,place_family.mill,cat_place_family_kind_structure,Мельница (водяная),Mill,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_mixed_woodland,place_family,place_family,place_family.mixed_woodland,cat_place_family_kind_natural_forest,Смешанный лес,Mixed woodland,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_monastery_yard,place_family,place_family,place_family.monastery_yard,cat_place_family_kind_religious_space,Монастырский двор,Monastery yard,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_orchard_garden,place_family,place_family,place_family.orchard_garden,cat_place_family_kind_agrarian,"Огород, сад",Orchard / kitchen garden,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_ordinary_workshop,place_family,place_family,place_family.ordinary_workshop,cat_place_family_kind_interior,Мастерская,Ordinary workshop,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_outbuildings,place_family,place_family,place_family.outbuildings,cat_place_family_kind_structure,"Хозяйственные постройки (хлев, сарай, навес)",Outbuildings,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_pasture,place_family,place_family,place_family.pasture,cat_place_family_kind_agrarian,"Выгон, пастбище",Pasture,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_peasant_homestead,place_family,place_family,place_family.peasant_homestead,cat_place_family_kind_settlement_space,Крестьянская усадьба,Peasant homestead,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_reality_batch_01_open_conditions,place_family,place_family,place_family.reality_batch_01_open_conditions,cat_place_family_kind_overlay,"Открытые условия (наложение): сырость, работа, животные, уход, грунт","Open conditions overlay (wetland, work, animals, care, ground)",,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_reality_first_practical_conditions,place_family,place_family,place_family.reality_first_practical_conditions,cat_place_family_kind_overlay,"Практические условия места (наложение): работа, путь, уход, еда, животные",Practical conditions overlay,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_river_channel,place_family,place_family,place_family.river_channel,cat_place_family_kind_water,"Речное русло, протока",River channel,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_river_wharf,place_family,place_family,place_family.river_wharf,cat_place_family_kind_water_edge,Городская пристань,Urban river wharf,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_riverbank,place_family,place_family,place_family.riverbank,cat_place_family_kind_water_edge,Речной берег,Riverbank,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_road,place_family,place_family,place_family.road,cat_place_family_kind_route,Дорога,Road,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_rural_yard,place_family,place_family,place_family.rural_yard,cat_place_family_kind_settlement_space,Сельский двор,Rural yard,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_smithy,place_family,place_family,place_family.smithy,cat_place_family_kind_structure,Кузница,Smithy,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_threshing_barn,place_family,place_family,place_family.threshing_barn,cat_place_family_kind_structure,"Гумно, ток",Threshing barn,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_town_courtyard,place_family,place_family,place_family.town_courtyard,cat_place_family_kind_settlement_space,"Городская усадьба, двор",Town courtyard,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_town_street,place_family,place_family,place_family.town_street,cat_place_family_kind_settlement_space,Городская улица (мостовая),Town street,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_town_wall_edge,place_family,place_family,place_family.town_wall_edge,cat_place_family_kind_settlement_space,Край города у вала и ворот,Town wall edge,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_village_lane,place_family,place_family,place_family.village_lane,cat_place_family_kind_settlement_space,"Деревенская улица, проулок",Village lane,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_winter_ice_crossing,place_family,place_family,place_family.winter_ice_crossing,cat_place_family_kind_seasonal_overlay,"Зимняя переправа по льду, зимник",Winter ice crossing,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family,place_family,place_family,place_family,,Семейство места,Place family,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_agrarian,place_family,place_family,place_family.kind.agrarian,cat_place_family,,agrarian,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_interior,place_family,place_family,place_family.kind.interior,cat_place_family,,interior,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_natural_edge,place_family,place_family,place_family.kind.natural_edge,cat_place_family,,natural edge,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_natural_forest,place_family,place_family,place_family.kind.natural_forest,cat_place_family,,natural forest,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_natural_open,place_family,place_family,place_family.kind.natural_open,cat_place_family,,natural open,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_natural_wetland,place_family,place_family,place_family.kind.natural_wetland,cat_place_family,,natural wetland,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_overlay,place_family,place_family,place_family.kind.overlay,cat_place_family,,overlay,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_religious_space,place_family,place_family,place_family.kind.religious_space,cat_place_family,,religious space,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_route,place_family,place_family,place_family.kind.route,cat_place_family,,route,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_seasonal_overlay,place_family,place_family,place_family.kind.seasonal_overlay,cat_place_family,,seasonal overlay,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_settlement_space,place_family,place_family,place_family.kind.settlement_space,cat_place_family,,settlement space,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_structure,place_family,place_family,place_family.kind.structure,cat_place_family,,structure,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_use_overlay,place_family,place_family,place_family.kind.use_overlay,cat_place_family,,use overlay,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_water,place_family,place_family,place_family.kind.water,cat_place_family,,water,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_water_edge,place_family,place_family,place_family.kind.water_edge,cat_place_family,,water edge,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_place_family_kind_work_site,place_family,place_family,place_family.kind.work_site,cat_place_family,,work site,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
access_zone,spatial_materialization,spatial_function,access_zone,,,Access-control zone,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
areal,spatial_materialization,geometry,areal,,,Areal geometry facet,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
boundary_route_zone,spatial_materialization,spatial_function,boundary_route_zone,,,Boundary-route zone,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
boundary_zone,spatial_materialization,spatial_function,boundary_zone,,,Boundary-adjacent zone,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
buffer_zone,spatial_materialization,spatial_function,buffer_zone,,,Protective buffer zone,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
burial_zone,spatial_materialization,ritual_function,burial_zone,,,Burial-context zone,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
concealment_zone,spatial_materialization,spatial_function,concealment_zone,,,Concealment zone,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
crossing_candidate,spatial_materialization,candidate_function,crossing_candidate,,,Crossing candidate,,v17_spatial_v3,data/world-catalogs/novgorod/spatial-v3/datasets/universal_categories.json,approved
