node_ref,node_level,parent_node_ref,region_id,pf_id,pf_secondary,landscape_template_id,land_use_template_id,place_template_id,water_body_template_id,landscape_regional_link_ids,water_regional_link_ids,authoring_axes,scene_template_refs,binding_basis,binding_status,gaps,source_refs,source_status,confidence,status
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_burial_area_ritual_edge@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area@1,region_novgorod_land,,pf_churchyard,lt_wooded_floodplain,,,,rlt_novgorod_wooded_floodplain,,inherited from parent: landscape=archaeological_area; land_use=heritage_access_limited; function=burial_area; g5_suffix=ritual_edge,stfv3__g5_burial_ritual_buffer_v1@1,,gap,"parent G4 has no pf (parent gap);land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_burial_area_ritual_edge;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_burial_area;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_burial_area_wet_boundary@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area@1,region_novgorod_land,,pf_town_wall_edge;pf_field_margin;pf_forest_edge,lt_wooded_floodplain,,,,rlt_novgorod_wooded_floodplain,,inherited from parent: landscape=archaeological_area; land_use=heritage_access_limited; function=burial_area; g5_suffix=wet_boundary,stfv3__g5_boundary_access_v1@1,,gap,"parent G4 has no pf (parent gap);land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_burial_area_wet_boundary;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_burial_area;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_burial_area_woodland_buffer@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area@1,region_novgorod_land,,pf_churchyard,lt_wooded_floodplain,,,,rlt_novgorod_wooded_floodplain,,inherited from parent: landscape=archaeological_area; land_use=heritage_access_limited; function=burial_area; g5_suffix=woodland_buffer,stfv3__g5_burial_ritual_buffer_v1@1,,gap,"parent G4 has no pf (parent gap);land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_burial_area_woodland_buffer;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_burial_area;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_boat_drawing@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing@1,region_novgorod_land,pf_ferry_landing,pf_outbuildings;pf_cellar_granary;pf_rural_yard,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=waterway_access; function=local_landing; g5_suffix=boat_drawing,stfv3__g5_work_storage_social_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(boat_drawing); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_boat_drawing;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_landing;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_dry_platform@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing@1,region_novgorod_land,pf_ferry_landing,pf_fishing_camp;pf_forest_edge,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=waterway_access; function=local_landing; g5_suffix=dry_platform,stfv3__g5_shelter_rest_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule4_inherit_parent; scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing].template_refs,bound_inherited,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_dry_platform;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_landing;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_flood_limit@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing@1,region_novgorod_land,pf_floodplain_meadow,pf_winter_ice_crossing,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=waterway_access; function=local_landing; g5_suffix=flood_limit,stfv3__g5_seasonal_route_hazard_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(flood_limit); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_flood_limit;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_landing;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_landing_edge@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing@1,region_novgorod_land,pf_ferry_landing,pf_riverbank;pf_river_wharf,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=waterway_access; function=local_landing; g5_suffix=landing_edge,stfv3__g5_landing_transition_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(landing_edge); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_landing_edge;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_landing;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_path_to_settlement@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing@1,region_novgorod_land,pf_village_lane,pf_road;pf_forest_track,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=waterway_access; function=local_landing; g5_suffix=path_to_settlement,stfv3__g5_dry_route_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(path_to_settlement); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_path_to_settlement;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_landing;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_river_approach@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing@1,region_novgorod_land,pf_riverbank,pf_road;pf_forest_track,lt_low_alluvial_riverbank,,,wb_river_channel,rlt_novgorod_low_alluvial_riverbank,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=waterway_access; function=local_landing; g5_suffix=river_approach,stfv3__g5_route_approach_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(river_approach); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_landing].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_landing_river_approach;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_landing;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_settlement_center_habitation_terrace@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center@1,region_novgorod_land,pf_peasant_homestead,pf_rural_yard;pf_dwelling_interior,lt_wooded_floodplain,,,wb_river_channel,rlt_novgorod_wooded_floodplain,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=heritage_access_limited; function=archaeological_settlement; g5_suffix=habitation_terrace,stfv3__g5_habitation_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(habitation_terrace); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_settlement_center_habitation_terrace;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_settlement_center;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_settlement_center_hinterland_path@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center@1,region_novgorod_land,pf_village_lane,pf_road;pf_forest_track,lt_wooded_floodplain,,,wb_river_channel,rlt_novgorod_wooded_floodplain,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=heritage_access_limited; function=archaeological_settlement; g5_suffix=hinterland_path,stfv3__g5_dry_route_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(hinterland_path); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_settlement_center_hinterland_path;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_settlement_center;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_settlement_center_household_zone@1,G5,g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center@1,region_novgorod_land,pf_peasant_homestead,pf_rural_yard;pf_dwelling_interior,lt_wooded_floodplain,,,wb_river_channel,rlt_novgorod_wooded_floodplain,rwbt_novgorod_river_channel,inherited from parent: landscape=archaeological_area; land_use=heritage_access_limited; function=archaeological_settlement; g5_suffix=household_zone,stfv3__g5_habitation_v1@1,pf: data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json#node_binding.g5_suffix_rules rule1_keyword(household_zone); scene template from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json; parent from pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json; templates inherited from parent pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#natural_profiles[g4=g4v3__gn_nov_g3_xp017_yp026_r2_zaostrovye_settlement_center].template_refs,bound,"land_use_template_id: no v17 node-level source;place_template_id: no v17 node-level source;landscape/water inherited from parent G4, not attested for the G5 itself",pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_scene_materialization_candidates.json#cg5v3__gn_nov_g4_xp017_yp026_r2_zaostrovye_settlement_center_household_zone;pr98:data/world-catalogs/novgorod/spatial-v3/datasets/spatial_v3_node_parents.json;pr98:data/world-catalogs/novgorod/m2c-natural/candidate.json#m2c_natural_g4_zaostrovye_settlement_center;data/world-catalogs/novgorod/game-base-v1/places-binding/scripts/crosswalk-rules.json,g5 node approved; natural candidate_approval_pending,C,candidate
