ipf_id,ref_kind,item_or_category_ref,category_id,item_group,name_ru,pf_id,pf_class,frequency_class,weight,count_limit_rule,allowed_seasons,refresh_class,find_context,owner_rule_ref,derivation_rule,wk_check,superseded_by,source_refs,confidence,status
ipf_m_omi02211__riverbank,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,riverbank,wild,rare,1,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_riverbank__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012724,B,candidate
ipf_m_omi02211__town_courtyard,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,town_courtyard,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012722;master_link:ILO012726,B,candidate
ipf_m_omi02211__town_street,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,town_street,public_street,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012723,B,candidate
ipf_m_omi02212__cellar_granary,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,cellar_granary,settled_private,common,4,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012734,B,candidate
ipf_m_omi02212__dwelling_interior,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,dwelling_interior,settled_private,common,4,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012735,B,candidate
ipf_m_omi02212__ferry_landing,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,ferry_landing,public_ferry,common,4,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012732,B,candidate
ipf_m_omi02212__lake_shore,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,lake_shore,wild,rare,1,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_lake_shore__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012731,B,candidate
ipf_m_omi02212__peasant_homestead,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,peasant_homestead,settled_private,common,4,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012729;master_link:ILO012733,B,candidate
ipf_m_omi02212__river_wharf,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,river_wharf,public_wharf,common,4,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012732,B,candidate
ipf_m_omi02212__riverbank,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,riverbank,wild,rare,1,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_riverbank__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012731,B,candidate
ipf_m_omi02212__town_courtyard,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,town_courtyard,settled_private,common,4,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012729;master_link:ILO012733,B,candidate
ipf_m_omi02212__town_street,master,n1230:material_item:omi02212,,REFUSE_SALVAGE,Водонасыщенная деревянная стружка,town_street,public_street,common,4,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012730,B,candidate
ipf_m_omi02213__cellar_granary,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,cellar_granary,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012741,B,candidate
ipf_m_omi02213__dwelling_interior,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,dwelling_interior,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012742,B,candidate
ipf_m_omi02213__ferry_landing,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,ferry_landing,public_ferry,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012739,B,candidate
ipf_m_omi02213__lake_shore,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,lake_shore,wild,contextual,2,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_lake_shore__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012738,B,candidate
ipf_m_omi02213__peasant_homestead,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,peasant_homestead,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012736;master_link:ILO012740,B,candidate
ipf_m_omi02213__river_wharf,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,river_wharf,public_wharf,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012739,B,candidate
ipf_m_omi02213__riverbank,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,riverbank,wild,contextual,2,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_riverbank__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012738,B,candidate
ipf_m_omi02213__town_courtyard,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,town_courtyard,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012736;master_link:ILO012740,B,candidate
ipf_m_omi02213__town_street,master,n1230:material_item:omi02213,,REFUSE_SALVAGE,Водонасыщенный кожаный обрезок,town_street,public_street,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012737,B,candidate
ipf_m_omi02214__cellar_granary,master,n1230:material_item:omi02214,,REFUSE_SALVAGE,Водонасыщенный фрагмент обувной кожи,cellar_granary,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012748,B,candidate
ipf_m_omi02214__dwelling_interior,master,n1230:material_item:omi02214,,REFUSE_SALVAGE,Водонасыщенный фрагмент обувной кожи,dwelling_interior,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012749,B,candidate
ipf_m_omi02214__ferry_landing,master,n1230:material_item:omi02214,,REFUSE_SALVAGE,Водонасыщенный фрагмент обувной кожи,ferry_landing,public_ferry,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012746,B,candidate
ipf_m_omi02214__lake_shore,master,n1230:material_item:omi02214,,REFUSE_SALVAGE,Водонасыщенный фрагмент обувной кожи,lake_shore,wild,rare,1,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_lake_shore__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012745,B,candidate
