pr_id,scope_kind,scope_ref,region_id,category_ref,frequency_class,class_capped_from,probability_ppm,probability_rule_ref,count_limit,count_limit_basis,allowed_seasons,refresh_class,contract_scope_kind,source_pool,source_row_id,source_refs,confidence,pool_confidence,status
pr_002008,place_family,pf_rural_yard,,cat_item_object_awl_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16221,ipf_it_hh_awl__rural_yard,alias:peasant_homestead;master_where_used:HOU0049,C,C,candidate
pr_002009,place_family,pf_rural_yard,,cat_item_object_bagpipe_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16267,ipf_it_ps_bagpipe__rural_yard,alias:peasant_homestead;master_where_used:MUS0008;master_where_used:MUS0029,C,C,candidate
pr_002010,place_family,pf_rural_yard,,cat_item_object_ball_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16250;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16251,ipf_it_ps_leather_ball__rural_yard,alias:peasant_homestead;master_where_used:MUS0019 | alias:peasant_homestead;master_where_used:MUS0023,C,C,candidate
pr_002011,place_family,pf_rural_yard,,cat_item_object_bark_case_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16213,ipf_it_hh_bark_case__rural_yard,alias:peasant_homestead;master_where_used:HOU0023,C,C,candidate
pr_002012,place_family,pf_rural_yard,,cat_item_object_bark_cup_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16173,ipf_it_hh_bark_cup__rural_yard,alias:peasant_homestead;master_link:ILO010212,C,C,candidate
pr_002013,place_family,pf_rural_yard,,cat_item_object_bast_scrubber_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16203,ipf_it_hh_bast_scrubber__rural_yard,alias:peasant_homestead;master_link:ILO010570;master_link:ILO010574;master_link:ILO010576;master_link:ILO010580,C,C,candidate
pr_002014,place_family,pf_rural_yard,,cat_item_object_bath_besom_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16202,ipf_it_hh_bath_besom__rural_yard,alias:peasant_homestead;master_link:ILO010582;master_link:ILO010586;master_link:ILO010588;master_link:ILO010592;master_link:ILO010594;master_link:ILO010598,C,C,candidate
pr_002015,place_family,pf_rural_yard,,cat_item_object_birch_bark_box_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16191;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16210,ipf_it_hh_bark_tues__rural_yard,alias:peasant_homestead;master_where_used:HOU0022;master_where_used:TRD0022 | alias:peasant_homestead;master_where_used:HOU0021,C,C,candidate
pr_002016,place_family,pf_rural_yard,,cat_item_object_birch_bark_sheet_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16237,ipf_it_ps_bark_sheet_blank__rural_yard,alias:peasant_homestead;master_link:ILO000604,C,C,candidate
pr_002017,place_family,pf_rural_yard,,cat_item_object_blanket_wool_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16207,ipf_it_hh_wool_blanket__rural_yard,alias:peasant_homestead;master_where_used:MIL0023,C,C,candidate
pr_002018,place_family,pf_rural_yard,,cat_item_object_bone_skate_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16259,ipf_it_ps_bone_skates__rural_yard,alias:peasant_homestead;master_where_used:MUS0022,C,C,candidate
pr_002019,place_family,pf_rural_yard,,cat_item_object_broom_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16201,ipf_it_hh_broom__rural_yard,alias:peasant_homestead;master_link:ILO010624;master_link:ILO010628,C,C,candidate
pr_002020,place_family,pf_rural_yard,,cat_item_object_brush_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16204,ipf_it_hh_brush_wood__rural_yard,alias:peasant_homestead;master_where_used:HOU0030,C,C,candidate
pr_002021,place_family,pf_rural_yard,,cat_item_object_bucket_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16187,ipf_it_hh_bucket_hollowed__rural_yard,alias:peasant_homestead;master_where_used:HOU0031,C,C,candidate
pr_002022,place_family,pf_rural_yard,,cat_item_object_candlestick_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16194,ipf_it_hh_candlestick_iron__rural_yard,alias:peasant_homestead;master_where_used:HOU0006,C,C,candidate
pr_002023,place_family,pf_rural_yard,,cat_item_object_carrying_basket_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16212,ipf_it_hh_basket__rural_yard,alias:peasant_homestead;master_spawn:SPN038:HOU0016,C,C,candidate
pr_002024,place_family,pf_rural_yard,,cat_item_object_cask_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16190,ipf_it_hh_small_cask__rural_yard,alias:peasant_homestead;master_where_used:HOU0025,C,C,candidate
pr_002025,place_family,pf_rural_yard,,cat_item_object_ceramic_bowl_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16175,ipf_it_hh_ceramic_bowl__rural_yard,alias:peasant_homestead;master_link:ILO005850,C,C,candidate
pr_002026,place_family,pf_rural_yard,,cat_item_object_chess_piece_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16243;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16244;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16245,ipf_it_ps_chess_rook__rural_yard,alias:peasant_homestead;master_where_used:MUS0001 | alias:peasant_homestead;master_where_used:MUS0002 | alias:peasant_homestead;master_where_used:MUS0003,C,C,candidate
pr_002027,place_family,pf_rural_yard,,cat_item_object_clamp_peg_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16224,ipf_it_hh_peg_clamp__rural_yard,alias:peasant_homestead;master_where_used:HOU0029,C,C,candidate
pr_002028,place_family,pf_rural_yard,,cat_item_object_cloth_rag_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16205,ipf_it_hh_rag__rural_yard,alias:peasant_homestead;master_link:ILO010600;master_link:ILO010604;master_link:ILO010606;master_link:ILO010610;master_link:ILO010612;master_link:ILO010616;master_link:ILO010618;master_link:ILO010622,C,C,candidate
pr_002029,place_family,pf_rural_yard,,cat_item_object_comb_case_v1,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16229,ipf_it_ps_comb_case__rural_yard,alias:peasant_homestead;master_link:ILO010666;master_link:ILO010670,C,C,candidate
pr_002030,place_family,pf_rural_yard,,cat_item_object_comb_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16228,ipf_it_ps_comb_double__rural_yard,alias:peasant_homestead;master_link:ILO010660;master_link:ILO010664;master_spawn:SPN040:OMI01858,C,C,candidate
pr_002031,place_family,pf_rural_yard,,cat_item_object_cooking_pot_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16174,ipf_it_hh_cooking_pot__rural_yard,alias:peasant_homestead;master_link:ILO005950;master_link:ILO005953;master_link:ILO006004;master_link:ILO006007;master_link:ILO006010;master_link:ILO006013;master_spawn:SPN040:OMI01072;master_spawn:SPN040:OMI01081;master_spa,C,C,candidate
pr_002032,place_family,pf_rural_yard,,cat_item_object_cord_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16226,ipf_it_hh_cord__rural_yard,alias:peasant_homestead;master_link:ILO012183,C,C,candidate
pr_002033,place_family,pf_rural_yard,,cat_item_object_distaff_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16216,ipf_it_hh_distaff__rural_yard,alias:peasant_homestead;master_where_used:CRF0028,C,C,candidate
pr_002034,place_family,pf_rural_yard,,cat_item_object_dough_cloth_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16185,ipf_it_hh_dough_cloth__rural_yard,alias:peasant_homestead;master_link:ILO010262;master_link:ILO010267,C,C,candidate
pr_002035,place_family,pf_rural_yard,,cat_item_object_fat_vessel_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16177,ipf_it_hh_fat_vessel__rural_yard,alias:peasant_homestead;master_link:ILO006022;master_link:ILO006025,C,C,candidate
pr_002036,place_family,pf_rural_yard,,cat_item_object_fire_kit_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16236,ipf_it_ps_fire_kit__rural_yard,alias:peasant_homestead;master_where_used:HOU0011;master_where_used:HOU0012,C,C,candidate
pr_002037,place_family,pf_rural_yard,,cat_item_object_firesteel_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16195,ipf_it_hh_firesteel__rural_yard,alias:peasant_homestead;master_where_used:HOU0012,C,C,candidate
pr_002038,place_family,pf_rural_yard,,cat_item_object_flask_wood_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16235,ipf_it_ps_wooden_flask__rural_yard,alias:peasant_homestead;master_where_used:MIL0016,C,C,candidate
pr_002039,place_family,pf_rural_yard,,cat_item_object_flax_tow_bundle_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16219,ipf_it_hh_tow__rural_yard,alias:peasant_homestead;master_where_used:CRF0034,C,C,candidate
pr_002040,place_family,pf_rural_yard,,cat_item_object_frame_drum_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16270,ipf_it_ps_frame_drum__rural_yard,alias:peasant_homestead;master_where_used:MUS0037,C,C,candidate
pr_002041,place_family,pf_rural_yard,,cat_item_object_game_board_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16247,ipf_it_ps_game_board__rural_yard,alias:peasant_homestead;master_where_used:MUS0031,C,C,candidate
pr_002042,place_family,pf_rural_yard,,cat_item_object_game_counter_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16246,ipf_it_ps_game_counter__rural_yard,alias:peasant_homestead;master_link:ILO006034;master_link:ILO006037,C,C,candidate
pr_002043,place_family,pf_rural_yard,,cat_item_object_glazed_bowl_import_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16178,ipf_it_hh_glazed_bowl_import__rural_yard,alias:peasant_homestead;master_where_used:FRN0007;master_where_used:FRN0019,C,C,candidate
pr_002044,place_family,pf_rural_yard,,cat_item_object_gudok_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16264,ipf_it_ps_gudok__rural_yard,alias:peasant_homestead;master_where_used:MUS0036,C,C,candidate
pr_002045,place_family,pf_rural_yard,,cat_item_object_gusli_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16261;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16262,ipf_it_ps_gusli_lyre__rural_yard,alias:peasant_homestead;master_where_used:MUS0014;master_where_used:MUS0034 | alias:peasant_homestead;master_where_used:MUS0033,C,C,candidate
pr_002046,place_family,pf_rural_yard,,cat_item_object_hand_quern_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16182,ipf_it_hh_hand_quern__rural_yard,alias:peasant_homestead;master_link:ILO006329;master_link:ILO006332,C,C,candidate
pr_002047,place_family,pf_rural_yard,,cat_item_object_ice_grip_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16260,ipf_it_ps_ice_grips__rural_yard,alias:peasant_homestead;master_where_used:MSC0032,C,C,candidate
pr_002048,place_family,pf_rural_yard,,cat_item_object_instrument_part_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16263;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16265,ipf_it_ps_gusli_peg__rural_yard,alias:peasant_homestead;master_where_used:MUS0009 | alias:peasant_homestead;master_where_used:MUS0035,C,C,candidate
pr_002049,place_family,pf_rural_yard,,cat_item_object_iron_clamp_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16227,ipf_it_hh_repair_clamp__rural_yard,alias:peasant_homestead;master_link:ILO003741;master_spawn:SPN004:HOU0032;master_spawn:SPN035:HOU0032,C,C,candidate
pr_002050,place_family,pf_rural_yard,,cat_item_object_iron_hook_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row16223,ipf_it_hh_iron_hook__rural_yard,alias:peasant_homestead;master_where_used:HOU0033,C,C,candidate
