fp_id,region_id,fl_id,table,pf_id,season,frequency_class,weight,visible_state,confidence,basis,status
fp_fu_suillus_luteus__conifer_woodland__autumn,region_novgorod_land,fl_fu_suillus_luteus,berries_fungi,conifer_woodland,autumn,common,4,fruiting,C,"habitat_class PINEDRY:4 EDGE:2 -> conifer_woodland (max); season from visible months VIII–XI",candidate
fp_fu_suillus_luteus__forest_edge__summer,region_novgorod_land,fl_fu_suillus_luteus,berries_fungi,forest_edge,summer,contextual,2,fruiting,C,"habitat_class PINEDRY:4 EDGE:2 -> forest_edge (max); season from visible months VIII–XI",candidate
fp_fu_suillus_luteus__forest_edge__autumn,region_novgorod_land,fl_fu_suillus_luteus,berries_fungi,forest_edge,autumn,contextual,2,fruiting,C,"habitat_class PINEDRY:4 EDGE:2 -> forest_edge (max); season from visible months VIII–XI",candidate
fp_fu_suillus_luteus__forest_track__summer,region_novgorod_land,fl_fu_suillus_luteus,berries_fungi,forest_track,summer,contextual,2,fruiting,C,"habitat_class PINEDRY:4 EDGE:2 -> forest_track (max); season from visible months VIII–XI",candidate
fp_fu_suillus_luteus__forest_track__autumn,region_novgorod_land,fl_fu_suillus_luteus,berries_fungi,forest_track,autumn,contextual,2,fruiting,C,"habitat_class PINEDRY:4 EDGE:2 -> forest_track (max); season from visible months VIII–XI",candidate
fp_fu_suillus_bovinus__bog__summer,region_novgorod_land,fl_fu_suillus_bovinus,berries_fungi,bog,summer,rare,1,fruiting,C,"habitat_class PINEDRY:4 BOG:1 -> bog (max); season from visible months VIII–X",candidate
fp_fu_suillus_bovinus__bog__autumn,region_novgorod_land,fl_fu_suillus_bovinus,berries_fungi,bog,autumn,rare,1,fruiting,C,"habitat_class PINEDRY:4 BOG:1 -> bog (max); season from visible months VIII–X",candidate
fp_fu_suillus_bovinus__conifer_woodland__summer,region_novgorod_land,fl_fu_suillus_bovinus,berries_fungi,conifer_woodland,summer,common,4,fruiting,C,"habitat_class PINEDRY:4 BOG:1 -> conifer_woodland (max); season from visible months VIII–X",candidate
fp_fu_suillus_bovinus__conifer_woodland__autumn,region_novgorod_land,fl_fu_suillus_bovinus,berries_fungi,conifer_woodland,autumn,common,4,fruiting,C,"habitat_class PINEDRY:4 BOG:1 -> conifer_woodland (max); season from visible months VIII–X",candidate
fp_fu_suillus_variegatus__conifer_woodland__summer,region_novgorod_land,fl_fu_suillus_variegatus,berries_fungi,conifer_woodland,summer,contextual,2,fruiting,C,"habitat_class PINEDRY:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_suillus_variegatus__conifer_woodland__autumn,region_novgorod_land,fl_fu_suillus_variegatus,berries_fungi,conifer_woodland,autumn,contextual,2,fruiting,C,"habitat_class PINEDRY:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_tylopilus_felleus__conifer_woodland__summer,region_novgorod_land,fl_fu_tylopilus_felleus,berries_fungi,conifer_woodland,summer,contextual,2,fruiting,C,"habitat_class CONIFER:2 MIXED:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_tylopilus_felleus__conifer_woodland__autumn,region_novgorod_land,fl_fu_tylopilus_felleus,berries_fungi,conifer_woodland,autumn,contextual,2,fruiting,C,"habitat_class CONIFER:2 MIXED:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_tylopilus_felleus__hunting_ground__summer,region_novgorod_land,fl_fu_tylopilus_felleus,berries_fungi,hunting_ground,summer,contextual,2,fruiting,C,"habitat_class CONIFER:2 MIXED:2 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_tylopilus_felleus__hunting_ground__autumn,region_novgorod_land,fl_fu_tylopilus_felleus,berries_fungi,hunting_ground,autumn,contextual,2,fruiting,C,"habitat_class CONIFER:2 MIXED:2 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_tylopilus_felleus__mixed_woodland__summer,region_novgorod_land,fl_fu_tylopilus_felleus,berries_fungi,mixed_woodland,summer,contextual,2,fruiting,C,"habitat_class CONIFER:2 MIXED:2 -> mixed_woodland (max); season from visible months VII–X",candidate
fp_fu_tylopilus_felleus__mixed_woodland__autumn,region_novgorod_land,fl_fu_tylopilus_felleus,berries_fungi,mixed_woodland,autumn,contextual,2,fruiting,C,"habitat_class CONIFER:2 MIXED:2 -> mixed_woodland (max); season from visible months VII–X",candidate
fp_fu_cantharellus_cibarius__conifer_woodland__summer,region_novgorod_land,fl_fu_cantharellus_cibarius,berries_fungi,conifer_woodland,summer,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:4 -> conifer_woodland (max); season from visible months VI–X",candidate
fp_fu_cantharellus_cibarius__conifer_woodland__autumn,region_novgorod_land,fl_fu_cantharellus_cibarius,berries_fungi,conifer_woodland,autumn,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:4 -> conifer_woodland (max); season from visible months VI–X",candidate
fp_fu_cantharellus_cibarius__hunting_ground__summer,region_novgorod_land,fl_fu_cantharellus_cibarius,berries_fungi,hunting_ground,summer,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:4 -> hunting_ground (max); season from visible months VI–X",candidate
fp_fu_cantharellus_cibarius__hunting_ground__autumn,region_novgorod_land,fl_fu_cantharellus_cibarius,berries_fungi,hunting_ground,autumn,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:4 -> hunting_ground (max); season from visible months VI–X",candidate
fp_fu_cantharellus_cibarius__mixed_woodland__summer,region_novgorod_land,fl_fu_cantharellus_cibarius,berries_fungi,mixed_woodland,summer,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:4 -> mixed_woodland (max); season from visible months VI–X",candidate
fp_fu_cantharellus_cibarius__mixed_woodland__autumn,region_novgorod_land,fl_fu_cantharellus_cibarius,berries_fungi,mixed_woodland,autumn,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:4 -> mixed_woodland (max); season from visible months VI–X",candidate
fp_fu_lactarius_resimus__broadleaf_woodland__summer,region_novgorod_land,fl_fu_lactarius_resimus,berries_fungi,broadleaf_woodland,summer,contextual,2,fruiting,B,"habitat_class MIXED:4 BROADLEAF:2 -> broadleaf_woodland (max); season from visible months VII–IX",candidate
fp_fu_lactarius_resimus__broadleaf_woodland__autumn,region_novgorod_land,fl_fu_lactarius_resimus,berries_fungi,broadleaf_woodland,autumn,contextual,2,fruiting,B,"habitat_class MIXED:4 BROADLEAF:2 -> broadleaf_woodland (max); season from visible months VII–IX",candidate
fp_fu_lactarius_resimus__hunting_ground__summer,region_novgorod_land,fl_fu_lactarius_resimus,berries_fungi,hunting_ground,summer,common,4,fruiting,B,"habitat_class MIXED:4 BROADLEAF:2 -> hunting_ground (max); season from visible months VII–IX",candidate
fp_fu_lactarius_resimus__hunting_ground__autumn,region_novgorod_land,fl_fu_lactarius_resimus,berries_fungi,hunting_ground,autumn,common,4,fruiting,B,"habitat_class MIXED:4 BROADLEAF:2 -> hunting_ground (max); season from visible months VII–IX",candidate
fp_fu_lactarius_resimus__mixed_woodland__summer,region_novgorod_land,fl_fu_lactarius_resimus,berries_fungi,mixed_woodland,summer,common,4,fruiting,B,"habitat_class MIXED:4 BROADLEAF:2 -> mixed_woodland (max); season from visible months VII–IX",candidate
fp_fu_lactarius_resimus__mixed_woodland__autumn,region_novgorod_land,fl_fu_lactarius_resimus,berries_fungi,mixed_woodland,autumn,common,4,fruiting,B,"habitat_class MIXED:4 BROADLEAF:2 -> mixed_woodland (max); season from visible months VII–IX",candidate
fp_fu_lactarius_necator__conifer_woodland__summer,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,conifer_woodland,summer,contextual,2,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__conifer_woodland__autumn,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,conifer_woodland,autumn,contextual,2,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__forest_edge__summer,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,forest_edge,summer,contextual,2,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> forest_edge (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__forest_edge__autumn,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,forest_edge,autumn,contextual,2,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> forest_edge (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__forest_track__summer,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,forest_track,summer,contextual,2,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> forest_track (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__forest_track__autumn,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,forest_track,autumn,contextual,2,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> forest_track (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__hunting_ground__summer,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,hunting_ground,summer,common,4,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__hunting_ground__autumn,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,hunting_ground,autumn,common,4,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__mixed_woodland__summer,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,mixed_woodland,summer,common,4,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> mixed_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_necator__mixed_woodland__autumn,region_novgorod_land,fl_fu_lactarius_necator,berries_fungi,mixed_woodland,autumn,common,4,fruiting,B,"habitat_class MIXED:4 CONIFER:2 EDGE:2 -> mixed_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__forest_edge__summer,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,forest_edge,summer,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> forest_edge (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__forest_edge__autumn,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,forest_edge,autumn,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> forest_edge (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__forest_track__summer,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,forest_track,summer,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> forest_track (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__forest_track__autumn,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,forest_track,autumn,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> forest_track (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__hunting_ground__summer,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,hunting_ground,summer,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__hunting_ground__autumn,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,hunting_ground,autumn,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__mixed_woodland__summer,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,mixed_woodland,summer,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> mixed_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_torminosus__mixed_woodland__autumn,region_novgorod_land,fl_fu_lactarius_torminosus,berries_fungi,mixed_woodland,autumn,common,4,fruiting,B,"habitat_class MIXED:4 EDGE:4 -> mixed_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_deterrimus__conifer_woodland__summer,region_novgorod_land,fl_fu_lactarius_deterrimus,berries_fungi,conifer_woodland,summer,common,4,fruiting,B,"habitat_class CONIFER:4 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_deterrimus__conifer_woodland__autumn,region_novgorod_land,fl_fu_lactarius_deterrimus,berries_fungi,conifer_woodland,autumn,common,4,fruiting,B,"habitat_class CONIFER:4 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_deterrimus__hunting_ground__summer,region_novgorod_land,fl_fu_lactarius_deterrimus,berries_fungi,hunting_ground,summer,common,4,fruiting,B,"habitat_class CONIFER:4 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_lactarius_deterrimus__hunting_ground__autumn,region_novgorod_land,fl_fu_lactarius_deterrimus,berries_fungi,hunting_ground,autumn,common,4,fruiting,B,"habitat_class CONIFER:4 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_lactarius_rufus__bog__summer,region_novgorod_land,fl_fu_lactarius_rufus,berries_fungi,bog,summer,contextual,2,fruiting,C,"habitat_class CONIFER:8 PINEDRY:4 BOG:2 -> bog (max); season from visible months VII–X",candidate
fp_fu_lactarius_rufus__bog__autumn,region_novgorod_land,fl_fu_lactarius_rufus,berries_fungi,bog,autumn,contextual,2,fruiting,C,"habitat_class CONIFER:8 PINEDRY:4 BOG:2 -> bog (max); season from visible months VII–X",candidate
fp_fu_lactarius_rufus__conifer_woodland__summer,region_novgorod_land,fl_fu_lactarius_rufus,berries_fungi,conifer_woodland,summer,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 PINEDRY:4 BOG:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_rufus__conifer_woodland__autumn,region_novgorod_land,fl_fu_lactarius_rufus,berries_fungi,conifer_woodland,autumn,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 PINEDRY:4 BOG:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_lactarius_rufus__hunting_ground__summer,region_novgorod_land,fl_fu_lactarius_rufus,berries_fungi,hunting_ground,summer,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 PINEDRY:4 BOG:2 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_lactarius_rufus__hunting_ground__autumn,region_novgorod_land,fl_fu_lactarius_rufus,berries_fungi,hunting_ground,autumn,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 PINEDRY:4 BOG:2 -> hunting_ground (max); season from visible months VII–X",candidate
fp_fu_russula_vesca__broadleaf_woodland__summer,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,broadleaf_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> broadleaf_woodland (max); season from visible months VII–IX",candidate
fp_fu_russula_vesca__broadleaf_woodland__autumn,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,broadleaf_woodland,autumn,contextual,2,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> broadleaf_woodland (max); season from visible months VII–IX",candidate
fp_fu_russula_vesca__conifer_woodland__summer,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,conifer_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> conifer_woodland (max); season from visible months VII–IX",candidate
fp_fu_russula_vesca__conifer_woodland__autumn,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,conifer_woodland,autumn,contextual,2,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> conifer_woodland (max); season from visible months VII–IX",candidate
fp_fu_russula_vesca__hunting_ground__summer,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,hunting_ground,summer,common,4,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> hunting_ground (max); season from visible months VII–IX",candidate
fp_fu_russula_vesca__hunting_ground__autumn,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,hunting_ground,autumn,common,4,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> hunting_ground (max); season from visible months VII–IX",candidate
fp_fu_russula_vesca__mixed_woodland__summer,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,mixed_woodland,summer,common,4,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> mixed_woodland (max); season from visible months VII–IX",candidate
fp_fu_russula_vesca__mixed_woodland__autumn,region_novgorod_land,fl_fu_russula_vesca,berries_fungi,mixed_woodland,autumn,common,4,fruiting,C,"habitat_class MIXED:4 BROADLEAF:2 CONIFER:2 -> mixed_woodland (max); season from visible months VII–IX",candidate
fp_fu_russula_emetica__bog__summer,region_novgorod_land,fl_fu_russula_emetica,berries_fungi,bog,summer,common,4,fruiting,C,"habitat_class BOG:4 CONIFER:2 -> bog (max); season from visible months VII–X",candidate
fp_fu_russula_emetica__bog__autumn,region_novgorod_land,fl_fu_russula_emetica,berries_fungi,bog,autumn,common,4,fruiting,C,"habitat_class BOG:4 CONIFER:2 -> bog (max); season from visible months VII–X",candidate
fp_fu_russula_emetica__conifer_woodland__summer,region_novgorod_land,fl_fu_russula_emetica,berries_fungi,conifer_woodland,summer,contextual,2,fruiting,C,"habitat_class BOG:4 CONIFER:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_russula_emetica__conifer_woodland__autumn,region_novgorod_land,fl_fu_russula_emetica,berries_fungi,conifer_woodland,autumn,contextual,2,fruiting,C,"habitat_class BOG:4 CONIFER:2 -> conifer_woodland (max); season from visible months VII–X",candidate
fp_fu_russula_emetica__hunting_ground__summer,region_novgorod_land,fl_fu_russula_emetica,berries_fungi,hunting_ground,summer,contextual,2,fruiting,C,"habitat_class BOG:4 CONIFER:2 -> hunting_ground (max); season from visible months VII–X",candidate
